ID,StoreName,City,Latitude,Longitude,GoogleMapsLink
store_001408,"ASP - MS ICON ENTERPRISES","Pune",18.5527158,73.88206989999999,"https://www.google.com/maps?q=18.5527158,73.88206989999999"
store_001411,"ASP - Shiv Enterprises","Faridabad",28.4841547,77.3318977,"https://www.google.com/maps?q=28.4841547,77.3318977"
store_001412,"ASP - M S LEON AIRCON","Chennai",28.5820461,77.2510801,"https://www.google.com/maps?q=28.5820461,77.2510801"
store_001450,"ASP - M S RAGHUVANSHI ENTERPRISES","Mumbai",18.9922779,72.82419639999999,"https://www.google.com/maps?q=18.9922779,72.82419639999999"
store_001436,"ASP - RDV GROUP","Bangalore",12.9281413,77.573512,"https://www.google.com/maps?q=12.9281413,77.573512"
store_001439,"ASP - SGR REFRIGERATION","Bangalore",12.8972295,77.64398849999999,"https://www.google.com/maps?q=12.8972295,77.64398849999999"
store_001440,"ASP - M S KASOTIYA SERVICES CENTER","Faridabad",28.3975744,77.3061468,"https://www.google.com/maps?q=28.3975744,77.3061468"
store_001415,"ASP - Servotex Service","Ghaziabad",28.6858762,77.3408807,"https://www.google.com/maps?q=28.6858762,77.3408807"
store_001413,"ASP - Perfect Service And Spare","Faridabad",28.3444037,77.32986720000001,"https://www.google.com/maps?q=28.3444037,77.32986720000001"
store_001477,"ASP - M S SRI AYYAPPA ENTERPRISES","Chennai",13.0709146,80.2156193,"https://www.google.com/maps?q=13.0709146,80.2156193"
store_001454,"ASP - TRADE MAX REFRRGEATION","Lucknow",26.883831,81.002324,"https://www.google.com/maps?q=26.883831,81.002324"
store_001452,"ASP - DIO ENTERPRISES","Bangalore",12.9652018,77.5779615,"https://www.google.com/maps?q=12.9652018,77.5779615"
store_001489,"ASP - RELIABLE SERVICE CENTER","Ghaziabad",28.5665664,77.4078336,"https://www.google.com/maps?q=28.5665664,77.4078336"
store_001476,"ASP - CLASSIC AIRCONDITIONING","Bangalore",12.9681661,77.6541276,"https://www.google.com/maps?q=12.9681661,77.6541276"
store_001509,"ASP - M S NIGEL ENGINEERING","Coimbatore",10.9664476,77.0717034,"https://www.google.com/maps?q=10.9664476,77.0717034"
store_001536,"ASP - Shree Enterprises","Mumbai",19.1420253,72.99303859999999,"https://www.google.com/maps?q=19.1420253,72.99303859999999"
store_001517,"ASP - vanisha cooltech System","Bhubaneswar",20.3542145,85.8265087,"https://www.google.com/maps?q=20.3542145,85.8265087"
store_001516,"ASP - KOOLTECH REFRIGERTION","Mumbai",19.062149,73.0019073,"https://www.google.com/maps?q=19.062149,73.0019073"
store_001551,"ASP - M S GREENCITY AIRCON","Chennai",13.1144091,80.19805559999999,"https://www.google.com/maps?q=13.1144091,80.19805559999999"
store_001555,"ASP - M S THREE STAR SERVICE","Cochin",9.9580944,76.28955599999999,"https://www.google.com/maps?q=9.9580944,76.28955599999999"
store_001583,"ASP - M S HOME CARE SERVICE","Cochin",9.973900500000001,76.2795378,"https://www.google.com/maps?q=9.973900500000001,76.2795378"
store_001562,"ASP - VP VENTURES","Mumbai",19.1869658,72.9706047,"https://www.google.com/maps?q=19.1869658,72.9706047"
store_001598,"ASP - Shree Krupa","Mumbai",19.2288724,72.8621818,"https://www.google.com/maps?q=19.2288724,72.8621818"
store_001567,"ASP - Lakshay Enterprise","Delhi",28.6729291,77.1765602,"https://www.google.com/maps?q=28.6729291,77.1765602"
store_001568,"ASP - POWER COOL ENGINEERING WORKS","Pune",18.5550153,73.804634,"https://www.google.com/maps?q=18.5550153,73.804634"
store_001645,"INDIRA ENTERPRISERS","Bhubaneswar",20.2602968,85.78771669999999,"https://www.google.com/maps?q=20.2602968,85.78771669999999"
store_001666,"MAMATA ELECTRICAL AND ELECTRONICS","Bhubaneswar",20.3792427,85.8266689,"https://www.google.com/maps?q=20.3792427,85.8266689"
store_001667,"MOBILE MANIA","Bhubaneswar",20.2044125,85.8497266,"https://www.google.com/maps?q=20.2044125,85.8497266"
store_001710,"THE HOME MAKERS","Bhubaneswar",20.2800645,85.76524270000002,"https://www.google.com/maps?q=20.2800645,85.76524270000002"
store_001778,"DARBAR TRADERS","Delhi",28.5930746,77.1212906,"https://www.google.com/maps?q=28.5930746,77.1212906"
store_001793,"OM ELECTRONICS","Delhi",28.5582681,77.2521302,"https://www.google.com/maps?q=28.5582681,77.2521302"
store_001794,"PANDIT JI MOBILE CARE","Delhi",28.7340869,77.2714471,"https://www.google.com/maps?q=28.7340869,77.2714471"
store_001798,"SAREENS ELECTRONICS","Delhi",28.663539,77.19689199999999,"https://www.google.com/maps?q=28.663539,77.19689199999999"
store_001782,"HINDUSTAN DISTRIBUTORS","Delhi",28.6895487,77.29663939999999,"https://www.google.com/maps?q=28.6895487,77.29663939999999"
store_001784,"KHATTAR ELECTRONICS","Delhi",28.8459748,77.0894902,"https://www.google.com/maps?q=28.8459748,77.0894902"
store_001785,"KUMRA ENGINEERING","Delhi",28.5850649,77.0699987,"https://www.google.com/maps?q=28.5850649,77.0699987"
store_001788,"MALIK CYCLE","Delhi",28.5844625,77.2176185,"https://www.google.com/maps?q=28.5844625,77.2176185"
store_001790,"MOVIE ELECTRONICS","Delhi",28.6585958,77.2357749,"https://www.google.com/maps?q=28.6585958,77.2357749"
store_001776,"BASANT COMMUNICATION","Delhi",28.5664002,77.176073,"https://www.google.com/maps?q=28.5664002,77.176073"
store_001806,"VERMA ELECTRONICS","Delhi",28.6488875,77.1628666,"https://www.google.com/maps?q=28.6488875,77.1628666"
store_001805,"VARDHMAN ELECTRONIC","Delhi",28.71743279999999,77.1745395,"https://www.google.com/maps?q=28.71743279999999,77.1745395"
store_001891,"NAVEEN ELECTRONICS","Delhi",26.8083091,75.8052517,"https://www.google.com/maps?q=26.8083091,75.8052517"
store_001948,"A.G MARKETING","Kanpur",26.4722063,80.322163,"https://www.google.com/maps?q=26.4722063,80.322163"
store_001953,"ALL MEGA MART","Kanpur",26.4984228,80.2518746,"https://www.google.com/maps?q=26.4984228,80.2518746"
store_001955,"BANKE BIHARI AGENCIES","Kanpur",26.7696396,79.0333984,"https://www.google.com/maps?q=26.7696396,79.0333984"
store_001981,"NEW JEET ELECTRONICS","Kanpur",26.4673371,80.31458669999999,"https://www.google.com/maps?q=26.4673371,80.31458669999999"
store_001978,"MISHRA ELECTRICALS","Kanpur",26.4790665,80.2841624,"https://www.google.com/maps?q=26.4790665,80.2841624"
store_001970,"KANPUR COOLING SERVICES PRIVATE LIM","Kanpur",26.4472178,80.31133390000001,"https://www.google.com/maps?q=26.4472178,80.31133390000001"
store_001965,"INDIA SUPPLY CORPN","Kanpur",26.4693199,80.35929349999999,"https://www.google.com/maps?q=26.4693199,80.35929349999999"
store_002034,"ABHISHEK ELECTRONICS","Lucknow",26.7707585,80.87859859999999,"https://www.google.com/maps?q=26.7707585,80.87859859999999"
store_002050,"POOJA ELECTRONICS","Lucknow",26.7915049,80.92474179999999,"https://www.google.com/maps?q=26.7915049,80.92474179999999"
store_002056,"SATISH ELECTRONICS","Lucknow",26.872727,80.890545,"https://www.google.com/maps?q=26.872727,80.890545"
store_002101,"BINDRA RADIOS","Noida",28.9954829,77.70442729999999,"https://www.google.com/maps?q=28.9954829,77.70442729999999"
store_002103,"HARISH WATCH ELECTRONICS","Noida",28.5535523,77.55394749999999,"https://www.google.com/maps?q=28.5535523,77.55394749999999"
store_002190,"Rakesh Electronics (Uttam Nagar) Godrej","Delhi",28.6225876,77.0586921,"https://www.google.com/maps?q=28.6225876,77.0586921"
store_002191,"Rakesh Electronics-M2K Godrej","Delhi",28.6995398,77.118595,"https://www.google.com/maps?q=28.6995398,77.118595"
store_002193,"Rakesh Electronics-Ashok Vihar Godrej","Delhi",28.6927756,77.1743314,"https://www.google.com/maps?q=28.6927756,77.1743314"
store_002197,"Rakesh Electronics (RK Puram) Godrej","Delhi",28.5666606,77.17578019999999,"https://www.google.com/maps?q=28.5666606,77.17578019999999"
store_002196,"Rakesh Electronics-Rohini Sec-17 Godrej","Delhi",28.7411144,77.1192464,"https://www.google.com/maps?q=28.7411144,77.1192464"
store_002198,"Rakesh Electronics (Kanti Nagar) Godrej","Delhi",28.671587,77.2802839,"https://www.google.com/maps?q=28.671587,77.2802839"
store_002186,"Rakesh Electronics (Budh Vihar) Godrej","Delhi",28.70382639999999,77.08765269999999,"https://www.google.com/maps?q=28.70382639999999,77.08765269999999"
store_002187,"Rakesh electronics(Patel Nagar) Godrej","Delhi",28.6507275,77.1593573,"https://www.google.com/maps?q=28.6507275,77.1593573"
store_002188,"Rakesh Electronics (Kanti Nagar) Godrej","Delhi",28.671587,77.2802839,"https://www.google.com/maps?q=28.671587,77.2802839"
store_002202,"Sadana Electric Store","Lucknow",26.8414172,80.9268653,"https://www.google.com/maps?q=26.8414172,80.9268653"
store_002203,"Uni Prakash Trading","Delhi",28.6781216,77.1890552,"https://www.google.com/maps?q=28.6781216,77.1890552"
store_002205,"New Ganapati Electronic","Panipat",29.396246,76.96917210000001,"https://www.google.com/maps?q=29.396246,76.96917210000001"
store_002207,"Rakesh Electronics ( Narela ) Godrej","Delhi",28.8565566,77.08877199999999,"https://www.google.com/maps?q=28.8565566,77.08877199999999"
store_002209,"Sangam Electronics","Delhi",28.8503457,77.08752179999999,"https://www.google.com/maps?q=28.8503457,77.08752179999999"
store_002210,"Shadab Electronics","Lucknow",26.9045196,80.933403,"https://www.google.com/maps?q=26.9045196,80.933403"
store_002214,"Mahajan Electronics","Delhi",28.6510822,77.12503869999999,"https://www.google.com/maps?q=28.6510822,77.12503869999999"
store_002215,"Atlantic","Delhi",28.5448625,77.30930239999999,"https://www.google.com/maps?q=28.5448625,77.30930239999999"
store_002216,"Vardhman Light and Sound Ent Godrej","Delhi",28.6895749,77.2984846,"https://www.google.com/maps?q=28.6895749,77.2984846"
store_002241,"NANDAJI ELECTRICALS ELECTRONICS Godrej","Delhi",28.6250865,77.0617992,"https://www.google.com/maps?q=28.6250865,77.0617992"
store_002220,"AGGARWAL ELECTRONICS","Delhi",28.656446,77.234498,"https://www.google.com/maps?q=28.656446,77.234498"
store_002219,"NEW PANKAJ ELECTRONICS Godrej","Delhi",28.6108196,77.3351301,"https://www.google.com/maps?q=28.6108196,77.3351301"
store_002243,"KPSK ENTERPRISES Godrej","Delhi",28.5468619,77.2751031,"https://www.google.com/maps?q=28.5468619,77.2751031"
store_002244,"MANCHANDA ELECTRICAL WORKS Godrej","Delhi",28.65491369999999,77.2765958,"https://www.google.com/maps?q=28.65491369999999,77.2765958"
store_002231,"V N Agencies Godrej","Delhi",28.8500138,77.0876158,"https://www.google.com/maps?q=28.8500138,77.0876158"
store_002222,"Anugrah Electronic and Appliances K Godrej","Delhi",28.7030755,77.1174061,"https://www.google.com/maps?q=28.7030755,77.1174061"
store_002221,"Anugrah electronics Godrej","Delhi",28.7030755,77.1174061,"https://www.google.com/maps?q=28.7030755,77.1174061"
store_002228,"Kumar Electronics India Godrej","Delhi",28.8502705,77.0874918,"https://www.google.com/maps?q=28.8502705,77.0874918"
store_002223,"Shri Bala Pritam Electronics Godrej","Delhi",28.6418365,77.0994016,"https://www.google.com/maps?q=28.6418365,77.0994016"
store_002245,"RPG ELECTRADE PRIVATE LIMITED Godrej","Delhi",28.558376,77.2070391,"https://www.google.com/maps?q=28.558376,77.2070391"
store_002226,"HARI SHARAN AND SONS Godrej","Delhi",28.6797562,77.20006269999999,"https://www.google.com/maps?q=28.6797562,77.20006269999999"
store_002232,"CHAMPARAN ELECTRONICS PVT LTD Godrej","Delhi",28.5891299,77.3041573,"https://www.google.com/maps?q=28.5891299,77.3041573"
store_002227,"Sahu Electronics Godrej","Delhi",28.7412963,77.1199874,"https://www.google.com/maps?q=28.7412963,77.1199874"
store_002224,"Ambica Electronics Godrej","Delhi",28.5481436,77.2533381,"https://www.google.com/maps?q=28.5481436,77.2533381"
store_002293,"mk electronics refrigeration Godrej","Delhi",28.5816863,77.1787152,"https://www.google.com/maps?q=28.5816863,77.1787152"
store_002260,"ALFA ELECTRONICS","Delhi",28.679672,77.162722,"https://www.google.com/maps?q=28.679672,77.162722"
store_002265,"RYS Ent East Vinod Ngr Godrej","Delhi",28.6270765,77.3010709,"https://www.google.com/maps?q=28.6270765,77.3010709"
store_002273,"Vardhman Electronics Jawala Burari Godrej","Delhi",28.71743279999999,77.1745395,"https://www.google.com/maps?q=28.71743279999999,77.1745395"
store_002340,"Sadana Electricals Godrej","Lucknow",26.8414172,80.9268653,"https://www.google.com/maps?q=26.8414172,80.9268653"
store_002342,"Refrico Godrej","Lucknow",26.8445626,80.9353651,"https://www.google.com/maps?q=26.8445626,80.9353651"
store_002341,"Initiative Data Systems Godrej","Lucknow",26.802332,80.895787,"https://www.google.com/maps?q=26.802332,80.895787"
store_002344,"Refrico Havells","Lucknow",26.7747452,80.9611851,"https://www.google.com/maps?q=26.7747452,80.9611851"
store_002343,"Melody House Godrej","Lucknow",26.8265628,80.9446827,"https://www.google.com/maps?q=26.8265628,80.9446827"
store_002345,"satish electronics Godrej","Lucknow",26.872727,80.890545,"https://www.google.com/maps?q=26.872727,80.890545"
store_002346,"Shree Ram Electronics Godrej","Faridabad",28.3503822,77.333974,"https://www.google.com/maps?q=28.3503822,77.333974"
store_002350,"Raj Kumar Electronics ( UNI )","Delhi",28.6824583,77.3235263,"https://www.google.com/maps?q=28.6824583,77.3235263"
store_002349,"Goyal Electronics ( Ovot )","Delhi",28.6581944,77.2326004,"https://www.google.com/maps?q=28.6581944,77.2326004"
store_002358,"S R ELECTRO WORLD","Kanpur",26.472156,80.322042,"https://www.google.com/maps?q=26.472156,80.322042"
store_002361,"LEO INTERNATIONAL","Kanpur",26.4642595,80.29635689999999,"https://www.google.com/maps?q=26.4642595,80.29635689999999"
store_002360,"THE ELECTRONIC SHOP","Kanpur",26.478901,80.3177954,"https://www.google.com/maps?q=26.478901,80.3177954"
store_002357,"DIGITAL WORLD ELECTRONIC HUB","Kanpur",26.4727398,80.3275946,"https://www.google.com/maps?q=26.4727398,80.3275946"
store_002362,"Singh Electronics","Kanpur",26.4704281,80.2465714,"https://www.google.com/maps?q=26.4704281,80.2465714"
store_002363,"Tech solutions","Delhi",28.548077,77.25171,"https://www.google.com/maps?q=28.548077,77.25171"
store_002364,"Laxmi electromart","Delhi",28.5493045,77.2514264,"https://www.google.com/maps?q=28.5493045,77.2514264"
store_002367,"M/S CLIMATE WORLD","GORAKHPUR",26.7472451,83.3697755,"https://www.google.com/maps?q=26.7472451,83.3697755"
store_002369,"RUNGTA ELECTRICALS","GORAKHPUR",26.7559572,83.3678046,"https://www.google.com/maps?q=26.7559572,83.3678046"
store_002368,"RAMA ELECTRONIC WORLD","GORAKHPUR",26.7695277,83.38232819999999,"https://www.google.com/maps?q=26.7695277,83.38232819999999"
store_002370,"GARAG DIGITAL","GORAKHPUR",26.7848296,83.3855703,"https://www.google.com/maps?q=26.7848296,83.3855703"
store_002373,"A TO Z ELECTRONICS","SIDHARTHNAGAR",27.1839244,82.6684822,"https://www.google.com/maps?q=27.1839244,82.6684822"
store_002372,"JAI MATA DI ELECTRONIC","GORAKHPUR",26.7940797,83.3876946,"https://www.google.com/maps?q=26.7940797,83.3876946"
store_002366,"NEELAM ELECTRONICS","DEORIA",26.2809072,83.7207576,"https://www.google.com/maps?q=26.2809072,83.7207576"
store_002375,"Electronic paradise","Delhi",28.6333596,77.2817721,"https://www.google.com/maps?q=28.6333596,77.2817721"
store_002378,"Chennai-Kolathur","Chennai",13.1239583,80.2121332,"https://www.google.com/maps?q=13.1239583,80.2121332"
store_002377,"Electronic Bazar","Delhi",28.5490526,77.2516061,"https://www.google.com/maps?q=28.5490526,77.2516061"
store_002376,"Bharat Electronics","Delhi",28.637556,77.05198899999999,"https://www.google.com/maps?q=28.637556,77.05198899999999"
store_002380,"Bengaluru ? Kadugodi","Bangalore",12.9908404,77.7607805,"https://www.google.com/maps?q=12.9908404,77.7607805"
store_002381,"Nashik- Jail Road","Nashik",19.9758225,73.8414578,"https://www.google.com/maps?q=19.9758225,73.8414578"
store_002383,"Virar-Redbricks","Mumbai",19.470135,72.802973,"https://www.google.com/maps?q=19.470135,72.802973"
store_002382,"Surat-Bardoli","Surat",21.1255374,73.1122499,"https://www.google.com/maps?q=21.1255374,73.1122499"
Delhi,"Gtb Nagar New Delh","Delhi",28.6987867,77.2047205,"https://www.google.com/maps?q=28.6987867,77.2047205"
store_002618,"Nnema endeavours pvt ltd","Lucknow",26.9023786,81.0014455,"https://www.google.com/maps?q=26.9023786,81.0014455"
store_003299,"Namisha Enterprise","Delhi",28.5046807,77.3206285,"https://www.google.com/maps?q=28.5046807,77.3206285"
store_003300,"V.K. Electronics","Delhi",28.5015903,77.3170675,"https://www.google.com/maps?q=28.5015903,77.3170675"
store_003304,"Sai enterprise","Delhi",28.5354626,77.2807938,"https://www.google.com/maps?q=28.5354626,77.2807938"
store_003303,"Jain audio video","Delhi",28.6170793,77.31781920000002,"https://www.google.com/maps?q=28.6170793,77.31781920000002"
store_003306,"Amaan electronics","Delhi",28.5017827,77.32237479999999,"https://www.google.com/maps?q=28.5017827,77.32237479999999"
store_003305,"Mp electronics","Delhi",28.6463822,77.295305,"https://www.google.com/maps?q=28.6463822,77.295305"
store_003309,"Navrang Audio Video","Delhi",28.6318657,77.27912409999999,"https://www.google.com/maps?q=28.6318657,77.27912409999999"
store_003310,"Rastogi Mobile Gallery","Delhi",28.5048406,77.3231031,"https://www.google.com/maps?q=28.5048406,77.3231031"
store_003311,"ASP - Arpita Enterprises","Lucknow",26.8466937,80.94616599999999,"https://www.google.com/maps?q=26.8466937,80.94616599999999"
store_003312,"Toshi Electronics","Delhi",28.7359435,77.1833533,"https://www.google.com/maps?q=28.7359435,77.1833533"
store_003313,"Krishna Electronics","Delhi",28.7152104,77.1192751,"https://www.google.com/maps?q=28.7152104,77.1192751"
store_003314,"Mobinex","Delhi",28.7481319,77.1986107,"https://www.google.com/maps?q=28.7481319,77.1986107"
store_003315,"JSS Sales and Service Center","Delhi",28.6058104,77.2928343,"https://www.google.com/maps?q=28.6058104,77.2928343"
store_003318,"Anisha T.V.Corner (Retail)","Delhi",28.6466415,77.28372700000001,"https://www.google.com/maps?q=28.6466415,77.28372700000001"
store_003335,"Kataria Sales Corporation (Retail)","Delhi",28.6596335,77.26727389999999,"https://www.google.com/maps?q=28.6596335,77.26727389999999"
store_003338,"Kooner A.C. & Ref. Eng (Retail)","Delhi",28.6205239,77.2852407,"https://www.google.com/maps?q=28.6205239,77.2852407"
store_003341,"Manchanda Electrical Works (Retail)","Delhi",28.65491369999999,77.2765958,"https://www.google.com/maps?q=28.65491369999999,77.2765958"
store_003320,"Associated Electronics (Retail)","Delhi",28.6543184,77.2894484,"https://www.google.com/maps?q=28.6543184,77.2894484"
store_003326,"Gupta Enterprises (Shahdara) (Retail)","Delhi",28.6589907,77.2620105,"https://www.google.com/maps?q=28.6589907,77.2620105"
store_003322,"Durby Electronics (Retail)","Delhi",28.62825,77.30170720000001,"https://www.google.com/maps?q=28.62825,77.30170720000001"
store_003342,"Mb Aircon (Retail)","Delhi",28.6656079,77.32052399999999,"https://www.google.com/maps?q=28.6656079,77.32052399999999"
store_003323,"Emerald Airconditioning & Refrigeration (Retail)","Delhi",28.648304,77.2387962,"https://www.google.com/maps?q=28.648304,77.2387962"
store_003339,"Krishna Electronics (Khichripur) (Retail)","Delhi",28.6219913,77.3121487,"https://www.google.com/maps?q=28.6219913,77.3121487"
store_003343,"Navrang Audio Video Pvt Ltd (Retail)","Delhi",28.6318657,77.27912409999999,"https://www.google.com/maps?q=28.6318657,77.27912409999999"
store_003344,"New Pankaj Electronics (Retail)","Delhi",28.6066018,77.29544039999999,"https://www.google.com/maps?q=28.6066018,77.29544039999999"
store_003331,"Jain Electronics (Babarpur) (Retail)","Delhi",28.6803845,77.2869291,"https://www.google.com/maps?q=28.6803845,77.2869291"
store_003328,"Hindustan Distributor (Retail)","Delhi",28.693055,77.13519749999999,"https://www.google.com/maps?q=28.693055,77.13519749999999"
store_003330,"Jai Maa Durga Electronics (Retail)","Delhi",28.5631604,77.2903733,"https://www.google.com/maps?q=28.5631604,77.2903733"
store_003347,"Om Electronics & Electricals (Retail)","Delhi",28.705206,77.3241817,"https://www.google.com/maps?q=28.705206,77.3241817"
store_003348,"Om Sai Enterprises (Ele) (Retail)","Delhi",28.612497,77.0879389,"https://www.google.com/maps?q=28.612497,77.0879389"
store_003332,"Jain Enterprises (Karawal Nagar) (Retail)","Delhi",28.7238698,77.2739455,"https://www.google.com/maps?q=28.7238698,77.2739455"
store_003350,"Pragya Metro Electronics (Retail)","Delhi",28.6886554,77.2921449,"https://www.google.com/maps?q=28.6886554,77.2921449"
store_003365,"Viva Electronics (Retail)","Delhi",28.6617329,77.2902902,"https://www.google.com/maps?q=28.6617329,77.2902902"
store_003352,"R.R.Air Conditioning & Electronics (Retail)","Delhi",28.6651931,77.29561629999999,"https://www.google.com/maps?q=28.6651931,77.29561629999999"
store_003356,"Sai Enterprises (Retail)","Delhi",28.5354626,77.2807938,"https://www.google.com/maps?q=28.5354626,77.2807938"
store_003354,"Raj Kumar Electronics (India) (Retail)","Delhi",28.7166747,77.26484099999999,"https://www.google.com/maps?q=28.7166747,77.26484099999999"
store_003360,"Shree Kailash Electronics (Retail)","Delhi",28.7209255,77.2464282,"https://www.google.com/maps?q=28.7209255,77.2464282"
store_003353,"Rahul Electronics (Retail)","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_003368,"Yash Enterprises (Retail)","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_003359,"Sharma Electronics (Khichripur) (Retail)","Delhi",28.6177876,77.3182546,"https://www.google.com/maps?q=28.6177876,77.3182546"
store_003364,"Vinayak Enetreprises (Retail)","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_003361,"Shri Balaji Electronics (Krishna Nagar) (Retail)","Delhi",28.6588465,77.2837667,"https://www.google.com/maps?q=28.6588465,77.2837667"
store_003369,"MAA PEETAMBRA ENTERPRISES (Retail)","Kanpur",26.4100634,80.344263,"https://www.google.com/maps?q=26.4100634,80.344263"
store_003371,"PY Electronics (Retail)","Kanpur",26.4348089,80.28787489999999,"https://www.google.com/maps?q=26.4348089,80.28787489999999"
store_003373,"Mars Enterprises (Retail)","Kanpur",26.4105532,80.36843590000001,"https://www.google.com/maps?q=26.4105532,80.36843590000001"
store_003379,"Air Cool (ASP)","Haryana",29.0587757,76.085601,"https://www.google.com/maps?q=29.0587757,76.085601"
store_003380,"AERO WINGS (ASP)","Tamil Nadu",11.1271225,78.6568942,"https://www.google.com/maps?q=11.1271225,78.6568942"
store_003381,"VK REFRIGERATION (ASP)","UP West",27.7996188,78.2931706,"https://www.google.com/maps?q=27.7996188,78.2931706"
store_003387,"MS Fine Electronics (Retail)","Haryana",28.3392731,77.3209049,"https://www.google.com/maps?q=28.3392731,77.3209049"
store_003382,"Mishra Refrigeration Engineers Pvt Ltd (Retail)","UP West",27.7996188,78.2931706,"https://www.google.com/maps?q=27.7996188,78.2931706"
store_003386,"SUPERIOR SERVICE (ASP)","Delhi",28.6302455,77.2724507,"https://www.google.com/maps?q=28.6302455,77.2724507"
store_003385,"Pragya Metro Electronics (Retail)","Delhi",28.6886554,77.2921449,"https://www.google.com/maps?q=28.6886554,77.2921449"
store_003383,"SEVEN STAR AIRCONDITION (ASP)","Tamil Nadu",11.1271225,78.6568942,"https://www.google.com/maps?q=11.1271225,78.6568942"
store_003390,"BLUE WEATHER SOLUTIONS (ASP)","Haryana",29.0587757,76.085601,"https://www.google.com/maps?q=29.0587757,76.085601"
store_003391,"AIR TREAT (ASP)","Tamil Nadu",13.133378,80.256798,"https://www.google.com/maps?q=13.133378,80.256798"
store_003397,"MAYANK SERVICES (ASP)","Delhi",28.6213092,77.0595312,"https://www.google.com/maps?q=28.6213092,77.0595312"
store_003394,"NEW ERA AIRCON (ASP)","UP West",27.7996188,78.2931706,"https://www.google.com/maps?q=27.7996188,78.2931706"
store_003395,"Mahi traders (ASP)","Haryana",29.0587757,76.085601,"https://www.google.com/maps?q=29.0587757,76.085601"
store_003398,"COMFORT SERVICE (ASP)","Maharashtra",19.7514798,75.7138884,"https://www.google.com/maps?q=19.7514798,75.7138884"
store_003396,"RS ENTERPRISES (ASP)","Delhi",28.6336114,77.2804617,"https://www.google.com/maps?q=28.6336114,77.2804617"
store_003399,"TYAGI CLIMATE CONTROL (ASP)","UP West",27.7996188,78.2931706,"https://www.google.com/maps?q=27.7996188,78.2931706"
store_003400,"BABYLON SALES SERVICE (ASP)","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_003377,"AR MAGIC COOL (ASP)","UP West",27.7996188,78.2931706,"https://www.google.com/maps?q=27.7996188,78.2931706"
store_003376,"GRACE ELECTRONICS (ASP)","Delhi",28.7516464,77.14001069999999,"https://www.google.com/maps?q=28.7516464,77.14001069999999"
store_003375,"BALVIK CONSUMER SOLUTION (ASP)","Tamil Nadu",13.1369117,80.2064101,"https://www.google.com/maps?q=13.1369117,80.2064101"
store_003410,"SURABHI COOL AIR (ASP)","UP West",27.7996188,78.2931706,"https://www.google.com/maps?q=27.7996188,78.2931706"
store_003406,"PRAKASH REFRIGERATION ELECTRICAL (ASP)","Delhi",28.6351009,77.101702,"https://www.google.com/maps?q=28.6351009,77.101702"
store_003409,"OM SERVICES SALES (Retail)","Haryana",28.3471388,77.3389406,"https://www.google.com/maps?q=28.3471388,77.3389406"
store_003408,"SS ENTERPRISES (ASP)","Tamil Nadu",11.1271225,78.6568942,"https://www.google.com/maps?q=11.1271225,78.6568942"
store_003402,"CINNY COOL AIR CONDITIONING (ASP)","Delhi",28.7040592,77.10249019999999,"https://www.google.com/maps?q=28.7040592,77.10249019999999"
store_003435,"AIR COOL SYSTEMS (ASP)","UP West",27.7996188,78.2931706,"https://www.google.com/maps?q=27.7996188,78.2931706"
store_003411,"ELITE ENTERPRISES (ASP)","Tamil Nadu",11.1271225,78.6568942,"https://www.google.com/maps?q=11.1271225,78.6568942"
store_003415,"KANPUR COOLING SERVICES P LTD (Retail)","UP East",20.593684,78.96288,"https://www.google.com/maps?q=20.593684,78.96288"
store_003417,"Hitachi -VS AIRCON (ASP)","Maharashtra",19.7514798,75.7138884,"https://www.google.com/maps?q=19.7514798,75.7138884"
store_003448,"EUNIKE COOLING SOLUTIONS PVT LTD (ASP)","Karnataka",13.0187786,77.6327128,"https://www.google.com/maps?q=13.0187786,77.6327128"
store_003419,"DAKSH AIRCONDITIONER INDIA (Retail)","Delhi",28.6082604,77.30299509999999,"https://www.google.com/maps?q=28.6082604,77.30299509999999"
store_003450,"DMP COOL TECH (ASP)","Tamil Nadu",11.1271225,78.6568942,"https://www.google.com/maps?q=11.1271225,78.6568942"
store_003437,"MS STANDARD AIRCON (ASP)","UP West",27.7996188,78.2931706,"https://www.google.com/maps?q=27.7996188,78.2931706"
store_003431,"SHEZA ELECTRO WORLD PRIVATE LIMITED (ASP)","Delhi",28.7171996,77.2036948,"https://www.google.com/maps?q=28.7171996,77.2036948"
store_003426,"CRYSTAL AIR COOL (ASP)","Maharashtra",19.7514798,75.7138884,"https://www.google.com/maps?q=19.7514798,75.7138884"
store_003432,"NUTAN ELECTRONICS (Retail)","Delhi",28.68087545868733,77.32048765,"https://www.google.com/maps?q=28.68087545868733,77.32048765"
store_003429,"SRI AIR CONDITIONER (ASP)","Tamil Nadu",11.1271225,78.6568942,"https://www.google.com/maps?q=11.1271225,78.6568942"
store_003456,"Airnet (Retail)","Delhi",28.6048551,77.0939588,"https://www.google.com/maps?q=28.6048551,77.0939588"
